timestamp,machine_id,machine_type,energy_kwh,production_units,temperature_c,operating_hours,machine_status,energy_cost_inr,is_anomaly
2026-09-19 15:00:00,M-004,Hydraulic Press,7.43,8.0,58.79,0.2,Idle,59.44,False
2026-09-19 15:00:00,M-005,Cooling System,4.17,4.11,49.76,0.2,Idle,33.36,False
2026-09-19 16:00:00,M-001,CNC Machine,4.41,6.62,54.4,0.2,Idle,35.28,False
2026-09-19 16:00:00,M-002,Industrial Motor,5.74,6.62,59.27,0.2,Idle,45.92,False
2026-09-19 16:00:00,M-003,Compressor,7.81,5.32,62.03,0.2,Idle,62.48,False
2026-09-19 16:00:00,M-004,Hydraulic Press,6.73,7.88,56.02,0.2,Idle,53.84,False
2026-09-19 16:00:00,M-005,Cooling System,4.32,5.31,51.69,0.2,Idle,34.56,False
2026-09-19 17:00:00,M-001,CNC Machine,5.33,7.01,54.71,0.2,Idle,42.64,False
2026-09-19 17:00:00,M-002,Industrial Motor,5.36,7.4,59.71,0.2,Idle,42.88,False
2026-09-19 17:00:00,M-003,Compressor,7.89,5.17,64.67,0.2,Idle,63.12,False
2026-09-19 17:00:00,M-004,Hydraulic Press,6.85,7.84,55.58,0.2,Idle,54.8,False
2026-09-19 17:00:00,M-005,Cooling System,4.06,4.16,51.44,0.2,Idle,32.48,False
2026-09-19 18:00:00,M-001,CNC Machine,4.47,6.83,54.29,0.2,Idle,35.76,False
2026-09-19 18:00:00,M-002,Industrial Motor,5.6,7.75,60.92,0.2,Idle,44.8,False
2026-09-19 18:00:00,M-003,Compressor,7.92,5.19,63.54,0.2,Idle,63.36,False
2026-09-19 18:00:00,M-004,Hydraulic Press,6.12,7.9,57.27,0.2,Idle,48.96,False
2026-09-19 18:00:00,M-005,Cooling System,4.33,4.61,54.99,0.2,Idle,34.64,False
2026-09-19 19:00:00,M-001,CNC Machine,5.23,6.1,53.68,0.2,Idle,41.84,False
2026-09-19 19:00:00,M-002,Industrial Motor,5.98,7.97,58.17,0.2,Idle,47.84,False
2026-09-19 19:00:00,M-003,Compressor,7.78,5.38,65.25,0.2,Idle,62.24,False
2026-09-19 19:00:00,M-004,Hydraulic Press,6.63,7.37,60.74,0.2,Idle,53.04,False
2026-09-19 19:00:00,M-005,Cooling System,4.41,4.46,51.55,0.2,Idle,35.28,False
2026-09-19 20:00:00,M-001,CNC Machine,4.6,7.14,53.77,0.2,Idle,36.8,False
2026-09-19 20:00:00,M-002,Industrial Motor,5.55,8.08,63.2,0.2,Idle,44.4,False
2026-09-19 20:00:00,M-003,Compressor,7.73,5.62,60.37,0.2,Idle,61.84,False
2026-09-19 20:00:00,M-004,Hydraulic Press,6.79,7.49,60.33,0.2,Idle,54.32,False
2026-09-19 20:00:00,M-005,Cooling System,4.03,5.07,53.6,0.2,Idle,32.24,False
2026-09-19 21:00:00,M-001,CNC Machine,5.11,6.69,56.0,0.2,Idle,40.88,False
2026-09-19 21:00:00,M-002,Industrial Motor,5.65,6.08,57.69,0.2,Idle,45.2,False
2026-09-19 21:00:00,M-003,Compressor,8.26,5.16,64.61,0.2,Idle,66.08,False
2026-09-19 21:00:00,M-004,Hydraulic Press,6.89,8.19,55.4,0.2,Idle,55.12,False
2026-09-19 21:00:00,M-005,Cooling System,4.24,3.59,51.57,0.2,Idle,33.92,False
2026-09-19 22:00:00,M-001,CNC Machine,4.31,5.81,53.53,0.2,Idle,34.48,False
2026-09-19 22:00:00,M-002,Industrial Motor,5.93,7.09,60.38,0.2,Idle,47.44,False
2026-09-19 22:00:00,M-003,Compressor,7.32,5.93,65.76,0.2,Idle,58.56,False
2026-09-19 22:00:00,M-004,Hydraulic Press,7.03,7.53,57.13,0.2,Idle,56.24,False
2026-09-19 22:00:00,M-005,Cooling System,4.27,4.89,50.64,0.2,Idle,34.16,False
2026-09-19 23:00:00,M-001,CNC Machine,4.73,6.29,55.98,0.2,Idle,37.84,False
2026-09-19 23:00:00,M-002,Industrial Motor,5.69,6.52,60.79,0.2,Idle,45.52,False
2026-09-19 23:00:00,M-003,Compressor,8.43,5.26,65.55,0.2,Idle,67.44,False
2026-09-19 23:00:00,M-004,Hydraulic Press,6.84,7.5,58.59,0.2,Idle,54.72,False
2026-09-19 23:00:00,M-005,Cooling System,3.74,4.65,51.4,0.2,Idle,29.92,False
2026-09-20 00:00:00,M-001,CNC Machine,5.17,5.55,54.88,0.2,Idle,41.36,False
2026-09-20 00:00:00,M-002,Industrial Motor,6.01,7.09,60.84,0.2,Idle,48.08,False
2026-09-20 00:00:00,M-003,Compressor,7.77,4.78,63.33,0.2,Idle,62.16,False
2026-09-20 00:00:00,M-004,Hydraulic Press,6.47,6.45,57.63,0.2,Idle,51.76,False
2026-09-20 00:00:00,M-005,Cooling System,3.83,4.46,54.3,0.2,Idle,30.64,False
2026-09-20 01:00:00,M-001,CNC Machine,4.81,6.25,55.8,0.2,Idle,38.48,False
2026-09-20 01:00:00,M-002,Industrial Motor,5.86,6.75,59.27,0.2,Idle,46.88,False
2026-09-20 01:00:00,M-003,Compressor,8.07,4.87,66.98,0.2,Idle,64.56,False
2026-09-20 01:00:00,M-004,Hydraulic Press,7.12,7.93,56.96,0.2,Idle,56.96,False
2026-09-20 01:00:00,M-005,Cooling System,4.58,3.92,56.11,0.2,Idle,36.64,False
2026-09-20 02:00:00,M-001,CNC Machine,4.7,7.08,52.69,0.2,Idle,37.6,False
2026-09-20 02:00:00,M-002,Industrial Motor,5.12,6.59,59.79,0.2,Idle,40.96,False
2026-09-20 02:00:00,M-003,Compressor,7.73,5.92,64.6,0.2,Idle,61.84,False
2026-09-20 02:00:00,M-004,Hydraulic Press,6.59,8.33,62.07,0.2,Idle,52.72,False
2026-09-20 02:00:00,M-005,Cooling System,4.17,5.22,50.84,0.2,Idle,33.36,False
2026-09-20 03:00:00,M-001,CNC Machine,4.7,6.65,52.69,0.2,Idle,37.6,False
2026-09-20 03:00:00,M-002,Industrial Motor,6.12,7.94,60.31,0.2,Idle,48.96,False
2026-09-20 03:00:00,M-003,Compressor,7.22,4.72,64.21,0.2,Idle,57.76,False
2026-09-20 03:00:00,M-004,Hydraulic Press,6.61,7.2,60.04,0.2,Idle,52.88,False
2026-09-20 03:00:00,M-005,Cooling System,4.55,4.76,50.02,0.2,Idle,36.4,False
2026-09-20 04:00:00,M-001,CNC Machine,5.02,6.13,55.9,0.2,Idle,40.16,False
2026-09-20 04:00:00,M-002,Industrial Motor,5.84,8.08,63.7,0.2,Idle,46.72,False
2026-09-20 04:00:00,M-003,Compressor,8.3,5.48,63.35,0.2,Idle,66.4,False
2026-09-20 04:00:00,M-004,Hydraulic Press,7.12,7.51,61.23,0.2,Idle,56.96,False
2026-09-20 04:00:00,M-005,Cooling System,4.18,4.76,54.75,0.2,Idle,33.44,False
2026-09-20 05:00:00,M-001,CNC Machine,4.39,5.2,56.36,0.2,Idle,35.12,False
2026-09-20 05:00:00,M-002,Industrial Motor,5.91,7.21,60.13,0.2,Idle,47.28,False
2026-09-20 05:00:00,M-003,Compressor,7.42,5.49,65.14,0.2,Idle,59.36,False
2026-09-20 05:00:00,M-004,Hydraulic Press,7.24,8.1,62.03,0.2,Idle,57.92,False
2026-09-20 05:00:00,M-005,Cooling System,4.27,4.59,48.95,0.2,Idle,34.16,False
2026-09-20 06:00:00,M-001,CNC Machine,4.74,6.03,57.1,0.2,Idle,37.92,False
2026-09-20 06:00:00,M-002,Industrial Motor,5.97,6.85,60.0,0.2,Idle,47.76,False
2026-09-20 06:00:00,M-003,Compressor,7.92,5.18,63.22,0.2,Idle,63.36,False
2026-09-20 06:00:00,M-004,Hydraulic Press,6.06,7.24,57.5,0.2,Idle,48.48,False
2026-09-20 06:00:00,M-005,Cooling System,4.07,4.33,52.83,0.2,Idle,32.56,False
2026-09-20 07:00:00,M-001,CNC Machine,4.87,6.63,56.99,0.2,Idle,38.96,False
2026-09-20 07:00:00,M-002,Industrial Motor,5.6,7.53,59.07,0.2,Idle,44.8,False
2026-09-20 07:00:00,M-003,Compressor,8.07,5.38,66.8,0.2,Idle,64.56,False
2026-09-20 07:00:00,M-004,Hydraulic Press,6.53,8.21,57.8,0.2,Idle,52.24,False
2026-09-20 07:00:00,M-005,Cooling System,4.47,4.74,53.88,0.2,Idle,35.76,False
2026-09-20 08:00:00,M-001,CNC Machine,4.44,6.27,53.0,0.2,Idle,35.52,False
2026-09-20 08:00:00,M-002,Industrial Motor,5.82,7.36,57.8,0.2,Idle,46.56,False
2026-09-20 08:00:00,M-003,Compressor,8.1,5.27,61.7,0.2,Idle,64.8,False
2026-09-20 08:00:00,M-004,Hydraulic Press,6.6,8.16,60.52,0.2,Idle,52.8,False
2026-09-20 08:00:00,M-005,Cooling System,3.94,4.31,51.08,0.2,Idle,31.52,False
2026-09-20 09:00:00,M-001,CNC Machine,4.69,6.25,54.57,0.2,Idle,37.52,False
2026-09-20 09:00:00,M-002,Industrial Motor,5.64,7.39,59.87,0.2,Idle,45.12,False
2026-09-20 09:00:00,M-003,Compressor,7.98,4.53,63.82,0.2,Idle,63.84,False
2026-09-20 09:00:00,M-004,Hydraulic Press,6.37,8.47,54.38,0.2,Idle,50.96,False
2026-09-20 09:00:00,M-005,Cooling System,4.29,4.72,49.98,0.2,Idle,34.32,False
2026-09-20 10:00:00,M-001,CNC Machine,5.24,5.53,57.83,0.2,Idle,41.92,False
2026-09-20 10:00:00,M-002,Industrial Motor,5.54,5.77,63.33,0.2,Idle,44.32,False
2026-09-20 10:00:00,M-003,Compressor,7.57,5.05,63.43,0.2,Idle,60.56,False
2026-09-20 10:00:00,M-004,Hydraulic Press,6.06,6.83,60.11,0.2,Idle,48.48,False
2026-09-20 10:00:00,M-005,Cooling System,4.26,3.84,53.77,0.2,Idle,34.08,False
2026-09-20 11:00:00,M-001,CNC Machine,4.53,5.57,57.43,0.2,Idle,36.24,False
2026-09-20 11:00:00,M-002,Industrial Motor,5.49,7.51,62.4,0.2,Idle,43.92,False
2026-09-20 11:00:00,M-003,Compressor,7.93,5.76,62.2,0.2,Idle,63.44,False
2026-09-20 11:00:00,M-004,Hydraulic Press,6.87,7.25,57.62,0.2,Idle,54.96,False
2026-09-20 11:00:00,M-005,Cooling System,3.81,4.84,49.01,0.2,Idle,30.48,False
2026-09-20 12:00:00,M-001,CNC Machine,4.66,6.39,53.75,0.2,Idle,37.28,False
2026-09-20 12:00:00,M-002,Industrial Motor,5.71,6.18,59.89,0.2,Idle,45.68,False
2026-09-20 12:00:00,M-003,Compressor,7.83,5.52,63.73,0.2,Idle,62.64,False
2026-09-20 12:00:00,M-004,Hydraulic Press,6.22,8.21,59.07,0.2,Idle,49.76,False
2026-09-20 12:00:00,M-005,Cooling System,3.99,3.9,49.57,0.2,Idle,31.92,False
2026-09-20 13:00:00,M-001,CNC Machine,4.78,6.69,54.97,0.2,Idle,38.24,False
2026-09-20 13:00:00,M-002,Industrial Motor,5.6,6.56,58.47,0.2,Idle,44.8,False
2026-09-20 13:00:00,M-003,Compressor,7.34,5.41,66.66,0.2,Idle,58.72,False
2026-09-20 13:00:00,M-004,Hydraulic Press,6.42,6.49,61.35,0.2,Idle,51.36,False
2026-09-20 13:00:00,M-005,Cooling System,3.87,4.34,52.44,0.2,Idle,30.96,False
2026-09-20 14:00:00,M-001,CNC Machine,4.56,6.06,52.81,0.2,Idle,36.48,False
2026-09-20 14:00:00,M-002,Industrial Motor,5.61,8.79,56.15,0.2,Idle,44.88,False
2026-09-20 14:00:00,M-003,Compressor,8.09,5.88,62.47,0.2,Idle,64.72,False
2026-09-20 14:00:00,M-004,Hydraulic Press,7.02,6.94,57.51,0.2,Idle,56.16,False
2026-09-20 14:00:00,M-005,Cooling System,4.65,3.81,51.13,0.2,Idle,37.2,False
2026-09-20 15:00:00,M-001,CNC Machine,5.17,7.05,53.0,0.2,Idle,41.36,False
2026-09-20 15:00:00,M-002,Industrial Motor,5.48,7.8,56.27,0.2,Idle,43.84,False
2026-09-20 15:00:00,M-003,Compressor,7.99,5.07,63.07,0.2,Idle,63.92,False
2026-09-20 15:00:00,M-004,Hydraulic Press,7.21,7.32,58.21,0.2,Idle,57.68,False
2026-09-20 15:00:00,M-005,Cooling System,4.38,4.2,52.4,0.2,Idle,35.04,False
2026-09-20 16:00:00,M-001,CNC Machine,4.92,5.03,55.78,0.2,Idle,39.36,False
2026-09-20 16:00:00,M-002,Industrial Motor,6.0,7.21,58.66,0.2,Idle,48.0,False
2026-09-20 16:00:00,M-003,Compressor,7.07,5.39,64.81,0.2,Idle,56.56,False
2026-09-20 16:00:00,M-004,Hydraulic Press,6.35,8.67,56.48,0.2,Idle,50.8,False
2026-09-20 16:00:00,M-005,Cooling System,4.23,4.24,49.87,0.2,Idle,33.84,False
2026-09-20 17:00:00,M-001,CNC Machine,5.04,6.51,56.07,0.2,Idle,40.32,False
2026-09-20 17:00:00,M-002,Industrial Motor,6.04,6.18,61.87,0.2,Idle,48.32,False
2026-09-20 17:00:00,M-003,Compressor,7.97,5.6,64.44,0.2,Idle,63.76,False
2026-09-20 17:00:00,M-004,Hydraulic Press,7.53,8.12,56.09,0.2,Idle,60.24,False
2026-09-20 17:00:00,M-005,Cooling System,4.18,4.89,51.74,0.2,Idle,33.44,False
2026-09-20 18:00:00,M-001,CNC Machine,4.72,5.53,53.01,0.2,Idle,37.76,False
2026-09-20 18:00:00,M-002,Industrial Motor,5.32,6.93,59.1,0.2,Idle,42.56,False
2026-09-20 18:00:00,M-003,Compressor,7.85,5.08,60.77,0.2,Idle,62.8,False
2026-09-20 18:00:00,M-004,Hydraulic Press,6.9,6.63,56.41,0.2,Idle,55.2,False
2026-09-20 18:00:00,M-005,Cooling System,4.26,4.89,53.21,0.2,Idle,34.08,False
2026-09-20 19:00:00,M-001,CNC Machine,4.71,7.01,53.85,0.2,Idle,37.68,False
2026-09-20 19:00:00,M-002,Industrial Motor,5.87,7.7,59.63,0.2,Idle,46.96,False
2026-09-20 19:00:00,M-003,Compressor,7.7,5.83,64.07,0.2,Idle,61.6,False
2026-09-20 19:00:00,M-004,Hydraulic Press,6.37,7.51,58.16,0.2,Idle,50.96,False
2026-09-20 19:00:00,M-005,Cooling System,4.31,5.0,52.06,0.2,Idle,34.48,False
2026-09-20 20:00:00,M-001,CNC Machine,4.9,6.22,56.5,0.2,Idle,39.2,False
2026-09-20 20:00:00,M-002,Industrial Motor,5.59,7.55,60.65,0.2,Idle,44.72,False
2026-09-20 20:00:00,M-003,Compressor,7.33,5.45,64.34,0.2,Idle,58.64,False
2026-09-20 20:00:00,M-004,Hydraulic Press,6.95,6.2,59.32,0.2,Idle,55.6,False
2026-09-20 20:00:00,M-005,Cooling System,4.1,4.77,52.62,0.2,Idle,32.8,False
2026-09-20 21:00:00,M-001,CNC Machine,5.21,7.02,54.94,0.2,Idle,41.68,False
2026-09-20 21:00:00,M-002,Industrial Motor,6.08,7.28,57.0,0.2,Idle,48.64,False
2026-09-20 21:00:00,M-003,Compressor,8.43,5.11,65.95,0.2,Idle,67.44,False
2026-09-20 21:00:00,M-004,Hydraulic Press,6.14,7.72,57.9,0.2,Idle,49.12,False
2026-09-20 21:00:00,M-005,Cooling System,4.28,4.29,50.38,0.2,Idle,34.24,False
2026-09-20 22:00:00,M-001,CNC Machine,4.21,5.78,57.44,0.2,Idle,33.68,False
2026-09-20 22:00:00,M-002,Industrial Motor,5.75,6.97,60.0,0.2,Idle,46.0,False
2026-09-20 22:00:00,M-003,Compressor,7.21,4.8,61.99,0.2,Idle,57.68,False
2026-09-20 22:00:00,M-004,Hydraulic Press,6.9,7.07,56.41,0.2,Idle,55.2,False
2026-09-20 22:00:00,M-005,Cooling System,4.46,5.13,53.62,0.2,Idle,35.68,False
2026-09-20 23:00:00,M-001,CNC Machine,5.24,6.24,54.56,0.2,Idle,41.92,False
2026-09-20 23:00:00,M-002,Industrial Motor,5.76,7.18,61.4,0.2,Idle,46.08,False
2026-09-20 23:00:00,M-003,Compressor,7.58,5.52,62.93,0.2,Idle,60.64,False
2026-09-20 23:00:00,M-004,Hydraulic Press,7.04,7.88,57.21,0.2,Idle,56.32,False
2026-09-20 23:00:00,M-005,Cooling System,4.15,3.93,53.25,0.2,Idle,33.2,False
2026-09-21 00:00:00,M-001,CNC Machine,5.94,9.61,54.15,0.2,Idle,47.52,False
2026-09-21 00:00:00,M-002,Industrial Motor,8.22,9.3,59.93,0.2,Idle,65.76,False
2026-09-21 00:00:00,M-003,Compressor,10.75,6.49,63.19,0.2,Idle,86.0,False
2026-09-21 00:00:00,M-004,Hydraulic Press,8.52,9.02,61.47,0.2,Idle,68.16,False
2026-09-21 00:00:00,M-005,Cooling System,5.64,6.18,51.5,0.2,Idle,45.12,False
2026-09-21 01:00:00,M-001,CNC Machine,6.51,8.6,55.58,0.2,Idle,52.08,False
2026-09-21 01:00:00,M-002,Industrial Motor,8.0,9.69,60.05,0.2,Idle,64.0,False
2026-09-21 01:00:00,M-003,Compressor,10.02,6.45,60.04,0.2,Idle,80.16,False
2026-09-21 01:00:00,M-004,Hydraulic Press,9.47,11.62,56.34,0.2,Idle,75.76,False
2026-09-21 01:00:00,M-005,Cooling System,5.39,5.86,55.09,0.2,Idle,43.12,False
2026-09-21 02:00:00,M-001,CNC Machine,6.44,7.45,54.78,0.2,Idle,51.52,False
2026-09-21 02:00:00,M-002,Industrial Motor,7.55,10.24,56.48,0.2,Idle,60.4,False
2026-09-21 02:00:00,M-003,Compressor,9.79,6.86,64.16,0.2,Idle,78.32,False
2026-09-21 02:00:00,M-004,Hydraulic Press,8.06,11.15,56.4,0.2,Idle,64.48,False
2026-09-21 02:00:00,M-005,Cooling System,5.47,5.73,53.48,0.2,Idle,43.76,False
2026-09-21 03:00:00,M-001,CNC Machine,6.56,8.28,53.75,0.2,Idle,52.48,False
2026-09-21 03:00:00,M-002,Industrial Motor,7.95,9.78,58.54,0.2,Idle,63.6,False
2026-09-21 03:00:00,M-003,Compressor,10.43,7.44,66.09,0.2,Idle,83.44,False
2026-09-21 03:00:00,M-004,Hydraulic Press,9.21,9.84,57.92,0.2,Idle,73.68,False
2026-09-21 03:00:00,M-005,Cooling System,5.69,5.95,53.07,0.2,Idle,45.52,False
2026-09-21 04:00:00,M-001,CNC Machine,6.95,7.56,51.28,0.2,Idle,55.6,False
2026-09-21 04:00:00,M-002,Industrial Motor,7.56,9.07,60.82,0.2,Idle,60.48,False
2026-09-21 04:00:00,M-003,Compressor,9.24,7.88,62.98,0.2,Idle,73.92,False
2026-09-21 04:00:00,M-004,Hydraulic Press,9.02,8.3,58.54,0.2,Idle,72.16,False
2026-09-21 04:00:00,M-005,Cooling System,5.64,6.76,54.09,0.2,Idle,45.12,False
2026-09-21 05:00:00,M-001,CNC Machine,6.23,8.79,52.18,0.2,Idle,49.84,False
2026-09-21 05:00:00,M-002,Industrial Motor,6.92,9.81,62.59,0.2,Idle,55.36,False
2026-09-21 05:00:00,M-003,Compressor,11.15,6.91,63.04,0.2,Idle,89.2,False
2026-09-21 05:00:00,M-004,Hydraulic Press,9.11,10.22,57.91,0.2,Idle,72.88,False
2026-09-21 05:00:00,M-005,Cooling System,5.73,5.79,50.15,0.2,Idle,45.84,False
2026-09-21 06:00:00,M-001,CNC Machine,6.88,7.59,56.45,0.2,Idle,55.04,False
2026-09-21 06:00:00,M-002,Industrial Motor,8.36,9.65,59.46,0.2,Idle,66.88,False
2026-09-21 06:00:00,M-003,Compressor,10.51,7.74,61.95,0.2,Idle,84.08,False
2026-09-21 06:00:00,M-004,Hydraulic Press,9.53,11.48,57.76,0.2,Idle,76.24,False
2026-09-21 06:00:00,M-005,Cooling System,5.46,6.35,53.66,0.2,Idle,43.68,False
2026-09-21 07:00:00,M-001,CNC Machine,30.04,33.97,56.96,1.0,Running,240.32,False
2026-09-21 07:00:00,M-002,Industrial Motor,38.47,47.04,57.31,1.0,Running,307.76,False
2026-09-21 07:00:00,M-003,Compressor,55.71,40.17,63.6,1.0,Running,445.68,False
2026-09-21 07:00:00,M-004,Hydraulic Press,47.78,48.38,61.96,1.0,Running,382.24,False
2026-09-21 07:00:00,M-005,Cooling System,31.65,32.29,50.16,1.0,Running,253.2,False
2026-09-21 08:00:00,M-001,CNC Machine,29.72,39.25,55.88,1.0,Running,237.76,False
2026-09-21 08:00:00,M-002,Industrial Motor,37.65,48.67,61.62,1.0,Running,301.2,False
2026-09-21 08:00:00,M-003,Compressor,47.24,38.45,62.81,1.0,Running,377.92,False
2026-09-21 08:00:00,M-004,Hydraulic Press,43.74,53.28,56.4,1.0,Running,349.92,False
2026-09-21 08:00:00,M-005,Cooling System,25.83,32.44,51.4,1.0,Running,206.64,False
2026-09-21 09:00:00,M-001,CNC Machine,30.9,43.1,56.57,1.0,Running,247.2,False
2026-09-21 09:00:00,M-002,Industrial Motor,41.21,45.82,59.75,1.0,Running,329.68,False
2026-09-21 09:00:00,M-003,Compressor,54.33,36.88,62.74,1.0,Running,434.64,False
2026-09-21 09:00:00,M-004,Hydraulic Press,45.97,41.79,58.14,1.0,Running,367.76,False
2026-09-21 09:00:00,M-005,Cooling System,27.62,31.33,51.14,1.0,Running,220.96,False
2026-09-21 10:00:00,M-001,CNC Machine,29.17,48.75,56.47,1.0,Running,233.36,False
2026-09-21 10:00:00,M-002,Industrial Motor,37.23,45.79,59.37,1.0,Running,297.84,False
2026-09-21 10:00:00,M-003,Compressor,53.78,32.75,66.78,1.0,Running,430.24,False
2026-09-21 10:00:00,M-004,Hydraulic Press,45.28,51.88,56.03,1.0,Running,362.24,False
2026-09-21 10:00:00,M-005,Cooling System,31.62,31.24,51.24,1.0,Running,252.96,False
2026-09-21 11:00:00,M-001,CNC Machine,30.92,40.74,54.02,1.0,Running,247.36,False
2026-09-21 11:00:00,M-002,Industrial Motor,38.92,37.46,58.31,1.0,Running,311.36,False
2026-09-21 11:00:00,M-003,Compressor,54.35,30.49,61.84,1.0,Running,434.8,False
2026-09-21 11:00:00,M-004,Hydraulic Press,48.96,48.65,55.18,1.0,Running,391.68,False
2026-09-21 11:00:00,M-005,Cooling System,28.45,26.32,54.3,1.0,Running,227.6,False
2026-09-21 12:00:00,M-001,CNC Machine,32.78,36.71,56.16,1.0,Running,262.24,False
2026-09-21 12:00:00,M-002,Industrial Motor,39.82,40.09,61.75,1.0,Running,318.56,False
2026-09-21 12:00:00,M-003,Compressor,55.91,34.13,66.27,1.0,Running,447.28,False
2026-09-21 12:00:00,M-004,Hydraulic Press,43.78,50.41,56.05,1.0,Running,350.24,False
2026-09-21 12:00:00,M-005,Cooling System,28.96,29.91,51.35,1.0,Running,231.68,False
2026-09-21 13:00:00,M-001,CNC Machine,34.44,34.62,55.38,1.0,Running,275.52,False
2026-09-21 13:00:00,M-002,Industrial Motor,39.95,46.54,63.05,1.0,Running,319.6,False
2026-09-21 13:00:00,M-003,Compressor,53.35,27.15,61.15,1.0,Running,426.8,False
2026-09-21 13:00:00,M-004,Hydraulic Press,45.35,52.0,59.27,1.0,Running,362.8,False
2026-09-21 13:00:00,M-005,Cooling System,24.85,28.8,51.1,1.0,Running,198.8,False
2026-09-21 14:00:00,M-001,CNC Machine,33.95,43.37,52.66,1.0,Running,271.6,False
2026-09-21 14:00:00,M-002,Industrial Motor,36.52,51.94,60.72,1.0,Running,292.16,False
2026-09-21 14:00:00,M-003,Compressor,52.57,33.57,65.78,1.0,Running,420.56,False
2026-09-21 14:00:00,M-004,Hydraulic Press,43.16,45.09,58.37,1.0,Running,345.28,False
2026-09-21 14:00:00,M-005,Cooling System,26.55,35.76,56.08,1.0,Running,212.4,False
2026-09-21 15:00:00,M-001,CNC Machine,31.81,48.73,54.4,1.0,Running,254.48,False
2026-09-21 15:00:00,M-002,Industrial Motor,37.84,45.34,57.19,1.0,Running,302.72,False
2026-09-21 15:00:00,M-003,Compressor,56.67,34.79,62.78,1.0,Running,453.36,False
2026-09-21 15:00:00,M-004,Hydraulic Press,40.41,49.04,58.75,1.0,Running,323.28,False
2026-09-21 15:00:00,M-005,Cooling System,28.11,30.63,51.57,1.0,Running,224.88,False
2026-09-21 16:00:00,M-001,CNC Machine,32.96,41.02,54.94,1.0,Running,263.68,False
2026-09-21 16:00:00,M-002,Industrial Motor,38.49,49.21,62.25,1.0,Running,307.92,False
2026-09-21 16:00:00,M-003,Compressor,52.6,36.9,67.04,1.0,Running,420.8,False
2026-09-21 16:00:00,M-004,Hydraulic Press,48.52,51.68,59.21,1.0,Running,388.16,False
2026-09-21 16:00:00,M-005,Cooling System,30.19,25.58,52.27,1.0,Running,241.52,False
2026-09-21 17:00:00,M-001,CNC Machine,32.54,41.83,54.31,1.0,Running,260.32,False
2026-09-21 17:00:00,M-002,Industrial Motor,36.65,48.87,62.55,1.0,Running,293.2,False
2026-09-21 17:00:00,M-003,Compressor,50.81,34.68,62.15,1.0,Running,406.48,False
2026-09-21 17:00:00,M-004,Hydraulic Press,45.51,51.08,58.78,1.0,Running,364.08,False
2026-09-21 17:00:00,M-005,Cooling System,25.31,27.53,53.25,1.0,Running,202.48,False
2026-09-21 18:00:00,M-001,CNC Machine,30.03,46.99,58.18,1.0,Running,240.24,False
2026-09-21 18:00:00,M-002,Industrial Motor,37.98,49.09,59.2,1.0,Running,303.84,False
2026-09-21 18:00:00,M-003,Compressor,55.08,31.12,62.45,1.0,Running,440.64,False
2026-09-21 18:00:00,M-004,Hydraulic Press,47.68,46.88,54.23,1.0,Running,381.44,False
2026-09-21 18:00:00,M-005,Cooling System,27.97,26.34,52.59,1.0,Running,223.76,False
2026-09-21 19:00:00,M-001,CNC Machine,31.42,43.63,60.06,1.0,Running,251.36,False
2026-09-21 19:00:00,M-002,Industrial Motor,37.47,47.12,58.41,1.0,Running,299.76,False
2026-09-21 19:00:00,M-003,Compressor,53.92,35.35,66.41,1.0,Running,431.36,False
2026-09-21 19:00:00,M-004,Hydraulic Press,44.34,44.04,58.89,1.0,Running,354.72,False
2026-09-21 19:00:00,M-005,Cooling System,28.01,31.41,53.08,1.0,Running,224.08,False
2026-09-21 20:00:00,M-001,CNC Machine,7.0,7.86,56.99,0.2,Idle,56.0,False
2026-09-21 20:00:00,M-002,Industrial Motor,7.11,8.57,57.91,0.2,Idle,56.88,False
2026-09-21 20:00:00,M-003,Compressor,9.6,7.38,63.34,0.2,Idle,76.8,False
2026-09-21 20:00:00,M-004,Hydraulic Press,8.96,10.36,58.52,0.2,Idle,71.68,False
2026-09-21 20:00:00,M-005,Cooling System,5.8,5.49,50.77,0.2,Idle,46.4,False
2026-09-21 21:00:00,M-001,CNC Machine,6.49,8.18,55.21,0.2,Idle,51.92,False
2026-09-21 21:00:00,M-002,Industrial Motor,7.26,9.62,59.4,0.2,Idle,58.08,False
2026-09-21 21:00:00,M-003,Compressor,9.54,7.0,63.07,0.2,Idle,76.32,False
2026-09-21 21:00:00,M-004,Hydraulic Press,8.31,10.31,60.31,0.2,Idle,66.48,False
2026-09-21 21:00:00,M-005,Cooling System,5.18,6.61,54.72,0.2,Idle,41.44,False
2026-09-21 22:00:00,M-001,CNC Machine,6.56,8.3,54.01,0.2,Idle,52.48,False
2026-09-21 22:00:00,M-002,Industrial Motor,7.79,10.31,58.37,0.2,Idle,62.32,False
2026-09-21 22:00:00,M-003,Compressor,9.49,6.35,64.38,0.2,Idle,75.92,False
2026-09-21 22:00:00,M-004,Hydraulic Press,9.35,10.46,57.76,0.2,Idle,74.8,False
2026-09-21 22:00:00,M-005,Cooling System,5.37,5.44,54.3,0.2,Idle,42.96,False
2026-09-21 23:00:00,M-001,CNC Machine,6.46,8.07,52.85,0.2,Idle,51.68,False
2026-09-21 23:00:00,M-002,Industrial Motor,7.39,9.86,62.09,0.2,Idle,59.12,False
2026-09-21 23:00:00,M-003,Compressor,10.09,7.43,63.75,0.2,Idle,80.72,False
